CREATE_2D
18
-91343 48116 -54239 83442 -99252 -49138 53672 -59689 -30218 87516 97361 57517 14498 33061 -3954 77100 25581 9620 
71923 -62190 -40433 -55806 -61495 -68682 71829 989 -47114 -21140 -77772 79394 35569 50525 1982 44084 -20352 66701 
-1057 -89091 -76594 -40166 19634 81984 55399 61839 -80460 -11700 73435 -8026 -69157 2952 25606 88756 -69309 69701 
-17444 85682 50403 61754 -20375 -14045 -85591 -58111 -66161 71308 28424 17009 -23745 -25829 64687 63567 -51638 63249 
97294 -69041 77734 -44965 72024 9659 -97098 75781 -10736 57334 79547 94083 -76910 8824 7084 89381 57090 -71871 
87542 61849 -37304 -83594 -39188 27449 -85321 84339 -31586 85254 24377 23815 -41275 81511 -32268 33319 20979 -38474 
91133 -81175 68860 -26643 -90441 86559 -38168 25930 99610 -25528 -47958 20348 -10734 40009 -73244 70371 69981 -67366 
89574 59545 -68562 -22013 -80162 -91560 20704 45761 -82870 -87676 77166 -73044 -27789 -1430 -50793 -39732 89754 8191 
-18469 -54589 -35106 -18296 -93487 77795 -43786 -86507 -49805 73045 67719 54336 27080 -35535 -52858 -97851 -61179 -33629 
-5338 -1175 59832 -57127 -24300 26140 -70173 -38650 -535 -86466 61203 87261 62317 90148 68829 -9339 -45513 76532 
84064 97665 47325 81324 -35826 -69525 51006 80310 8685 18539 -9264 -52827 -89296 -84345 1156 -94787 -57349 25237 
99924 50418 57947 -62602 -33504 -47003 58965 94460 -65140 53891 -8674 82221 -29766 -51168 -48520 59531 37854 29048 
-27348 -66549 98535 -48318 65005 14241 14078 -34467 28088 92498 -82426 94803 93092 29247 -54260 -99499 31564 -12403 
8451 -965 32608 -46607 -7815 -2662 26326 71658 92915 -77469 91327 -17134 22963 98538 39267 -84005 -156 -57016 
-25282 -33293 45912 18715 -6506 -71725 -43723 -76499 2068 9886 37433 42656 61485 86021 -5535 5845 24370 -45775 
-21637 -35734 -54106 64210 59255 -20744 -54814 -15768 78487 95846 59155 -6356 -52870 -65556 44293 35756 -6449 73283 
-46121 57290 67808 53265 -10699 -77858 64260 91463 -60100 38116 -77527 -68758 22074 -56007 -27212 26674 -31573 42109 
28733 -42257 9243 -6330 -193 -71514 -4903 55549 63772 -73311 95974 -11949 -78023 -38605 51845 -75037 -30328 -7345 
SORT_2D ascending
-84082 57768
68971 58662
37597 -43773
80817 84386
52630 22752
69339 62393
95135 -71073
-74082 -14785
20154 -86887
77253 49043
6183 6177
-26128 42443
33421 12995
-86022 -5348
75126 73980
25870 63083
-71511 -3481
-74052 62404
98844 1615
35408 -58080
-22933 57923
25719 -28738
-14139 -54670
30477 5973
-67336 27674
32662 -85880
-47021 -28187
75830 87900
-2703 85753
-16087 62482
33789 -46924
60695 62548
7997 90643
47310 -74940
-89851 50146
-78644 43899
-59374 -27811
23009 68842
-93621 -82209
60732 -6037
72125 5584
-73896 -28747
51065 -298
-50805 -64898
21977 -95899
3287 -34775
-53657 -92295
-61390 -87328
50591 -61239
-24351 51680
64139 -65576
62892 -61705
-32968 14230
-85225 88524
-10943 -23761
-81934 5199
-4291 -11987
-96873 8109
-98581 -49741
4941 -60759
-85872 9135
75258 42847
35289 -88744
-36751 -93310
-10499 -68588
-64136 87459
-60986 27095
62127 35580
5767 -2984
19348 38366
-12785 -61152
38535 -22110
4717 20012
-32151 50115
13053 56960
59787 19665
10356 -86609
85555 -16024
16863 88895
71664 -93263
89785 18011
10092 54157
2585 -44410
89448 -69117
-39028 48476
-26243 71686
12241 -50845
-43530 81226
39377 -60524
-99093 33249
39570 419
86792 -50702
-33904 -96889
1546 -33040
-26414 26633
70246 90836
52161 -17652
-69054 -25674
31940 -42701
-96570 82951
64439 97781
-10973 28489
75709 -53529
-35585 21347
-61810 -7058
93326 -7617
12002 73397
55893 81820
38039 79204
-93450 -61314
-95366 89101
66141 76770
38799 60170
51314 73658
-60835 35976
38850 -299
-42095 -25207
-75498 41858
-44592 -71052
-78963 64211
-66611 -60251
17047 -31734
44443 -30943
-3702 44267
53708 -1885
-59930 73749
-34605 55599
55413 -45680
90322 -32608
63532 -50803
78628 -74438
14788 51213
78997 -68103
67558 47933
-88901 55229
66811 23813
70579 -91575
-16217 44289
-66772 -44065
-39932 80142
-98739 32353
-82906 -57225
47394 12917
-65564 53756
-20537 -53075
-64931 -51166
50570 84367
-89966 -43462
-84627 -14755
-67330 64856
68084 26841
98290 80868
58514 73081
43343 -68021
-1497 -85170
-45393 -21455
-12783 -43538
-37981 26816
-68977 -92810
-51867 -94030
9471 68838
-93025 63030
-51615 -38266
-59471 -44382
-92505 85376
20041 -29686
-43307 -68099
-79552 -78111
74629 -74618
-28863 42196
75572 -88310
-43096 -81207
-63515 -72367
-28620 49060
-38280 -32915
32962 9815
39189 76929
-50132 -50169
78273 -31538
84437 48966
22256 3042
-7334 -81173
-63435 56424
38322 66944
10637 80067
51667 78563
71655 -99980
-74077 -19052
27837 -71753
39717 44055
-41317 89030
2127 -17578
-55251 37404
-81899 79157
-8478 89539
68346 -56889
65198 -46118
21567 -60604
93000 31844
-52181 34170
-80738 48544
-16015 55172
14155 37686
78073 -66325
-66916 31323
20422 44938
-60876 19517
58532 13975
64264 -29578
-52765 55828
-20964 -58425
96303 86838
-25656 41134
10294 72228
99629 9666
60205 -66885
38833 26832
-40947 32293
-41874 55162
43424 90887
-48656 -91875
62724 -71967
-11534 -61797
-13182 50484
-31476 88124
-9157 31334
-43844 -43558
-263 -77204
-14788 91300
7389 -74562
47686 67402
-35837 37580
67106 -95003
-48141 -79190
82259 59285
-73118 -19335
22166 77823
-98372 31256
-10923 -40363
82641 -14470
-93274 89175
27712 2693
-49038 -30708
-10573 -49581
-41761 -76545
-76788 24710
18493 13312
61765 -69145
51885 82310
78200 68211
-84277 61410
49137 -21877
30488 -18002
53042 -42874
-70773 -93280
38996 67705
97482 30204
73568 -53906
-26430 -23711
47399 -57434
2268 -51339
53217 -11299
-91836 -94252
-66971 -72418
-81561 44393
82279 89372
20416 -52206
-40203 74785
19315 63374
-43150 38781
95080 11430
-85950 -30150
-36944 -5533
67829 27459
-4622 14837
21341 -63740
-44948 44132
-27633 -46671
-39763 -15460
76437 -70069
74474 58144
81094 43310
-39353 38051
-54922 -51774
-96400 -54465
-82807 -77678
11861 -28869
59565 -7121
-9480 -5904
-73494 62073
-4018 -19887
-83735 60172
-14041 44260
65821 -64376
47068 -49786
-44901 95587
-47566 778
87485 -90223
-98325 31087
74278 -3745
36700 45200
79258 31047
76489 -58808
-66715 27938
85260 -21590
71689 -25231
-13883 29800
-64281 51853
-79489 -93478
33459 -70090
-85203 -1904
95293 95491
22861 -40002
-44948 -78937
-1752 -96712
38775 -94920
-49136 -26761
67334 -18865
23504 6965
-57213 84339
47446 -12111
-37478 -34702
83711 -5058
26880 5848
95554 -58695
-49741 -38906
-73710 -7856
-668 96117
5976 -17942
39857 -39408
38917 -39697
-45102 12648
-57861 -97355
39267 89252
62150 5359
28058 -1157
-7107 20312
-78245 -44371
-36041 34781
-26229 40119
54340 -20252
-37406 -8071
24691 -14809
16455 24552
-97741 -8739
61559 -41319
-66684 81928
-1014 -57376
-32990 95027
-43410 -14166
-44845 45568
-49017 63722
-12492 -48880
-7244 34977
90268 -11218
67357 82844
28917 27418
-14892 99183
-33055 -22284
-92706 -26740
-46604 16110
-32179 -89652
-67797 10626
-63872 67689
87249 35745
19732 75442
-35133 -16171
-8196 -53100
72771 -41641
-34037 41267
-71447 91851
76385 -42959
89136 66248
95084 23916
-71438 13574
89467 52706
-35161 -59081
41237 83166
-76707 -73549
85337 -44518
66828 -63109
60078 -6621
44194 12656
47190 18456
56361 87220
-71108 41456
-98420 -11014
-29383 -15621
54185 37451
-38915 30283
51236 -34905
-33907 -93224
-19465 -48620
7893 -38139
33547 -55653
79855 -23136
34387 -13235
-37022 -44713
-88565 57337
4731 -60193
-2258 -82164
6158 35137
-32329 73620
-74542 -79265
75018 87316
-72608 67199
43123 65708
-38882 -87476
-43830 74432
-49848 50685
79015 72840
-564 -8795
-74609 -51352
35640 21360
69967 8570
91287 74273
-20774 -66204
21140 -65289
34682 56514
75715 -8693
-35153 76117
71184 58014
-31704 26884
-71888 86076
-8939 -10934
20994 -52720
-60172 65932
14207 74102
94444 9582
-73543 46910
78665 -49026
-47507 -34529
-11678 65291
-16221 69166
73064 3497
-39486 47034
-97753 80561
15252 47321
76358 11017
65412 51281
-44283 -94904
-14004 -78240
-63089 -66540
-63794 -79413
32657 -64386
27432 34742
8466 -62043
-51425 4552
23816 -37807
-77473 -8891
-32599 -95622
42232 -8575
-6065 -39777
74594 -18880
-21964 80631
-71905 -17230
-32693 -23116
66357 91491
-67189 -58035
-56031 62763
-99655 -90805
-32110 17375
-6359 -75501
56846 69434
-14326 -93794
-81130 -38232
-75981 31538
-32346 -68970
54425 -47528
87509 -73794
-75425 91609
-85323 40372
-56509 -23470
-97572 3537
60856 -58881
8477 47177
30892 -46319
-83704 90661
11032 83176
-61559 28020
35125 -26587
-43877 71197
71446 47032
-31675 98142
-50222 -26517
-44671 -70833
-90895 -32853
83043 66311
-87285 36758
25344 -95700
57204 14275
84501 85392
-86949 2929
-8270 57821
69782 -95861
61240 -65538
8699 98301
51046 -16668
-52777 -92217
-58508 -95554
-33228 -70385
5491 -72334
71372 -97217
-53548 19519
-60215 -14716
71147 -19221
-2521 62014
-24452 26587
-8610 -94341
33221 -46996
-68774 19161
89360 33764
-42740 -3064
1799 67834
92270 15312
-25968 -50787
-639 -5759
61841 3817
73167 66444
-37647 42066
12258 -7842
18058 -17790
70 96873
-87996 -88413
-69944 -56672
82704 1546
44443 -36876
62222 76217
99055 -54921
5533 95914
42963 74534
18900 -92512
68645 -90679
28662 95603
63091 9658
-56273 -90256
-31847 83675
54199 -75534
-90434 85046
77866 -92925
76146 -96785
-32776 74138
-1301 -77377
-25365 15399
-65121 -69969
-11303 4734
-81807 38408
-58922 34286
-56058 -44606
67660 -2300
37539 -8944
70636 95274
-79581 96380
-88888 -41707
64608 38449
91349 -81056
-68818 -16488
-17064 -21620
24201 2367
47998 -31941
-2379 13429
19389 35925
19602 -76839
-57485 5361
-62234 94513
18734 -72002
48834 -93419
-38640 -52678
-95832 -8683
-88969 955
77948 -12776
29285 1335
-63370 -5540
95201 60278
-61010 71084
-18932 -38711
92255 -5542
-95404 47671
-12254 -99079
99729 -15180
-8577 84094
-22038 -94821
-58399 59061
81371 52384
-36929 -19389
-30504 82506
-90743 -12651
4038 -37271
2489 60299
-11587 33205
-8828 35677
3343 -21524
-7171 -12730
-62398 33335
10125 82408
72742 31857
-82548 -9489
93478 21009
34265 76789
-31536 -2394
-17008 42741
-94298 18209
19688 48729
19214 66089
-83800 10847
-42494 24245
2783 47090
-20386 59671
23526 93474
88506 -37116
-92625 35633
31106 -59526
20419 57796
-27646 -94053
-85916 14680
34336 87639
82052 -75972
68982 84247
23699 22423
32082 30139
42572 -91638
2877 63219
-93619 15873
221 29460
-90825 71026
-90126 7395
9852 92675
-73395 -52148
15779 -11867
-54136 68450
-45757 33248
-21949 84563
99423 71195
59851 16542
-49739 48157
45198 23445
-68476 98127
-31983 -70089
18870 51083
42389 -97902
-18736 -52280
38318 -73822
59049 78347
91606 -1275
59732 75739
-71782 49355
-60674 -3321
-12763 -56623
-80173 28313
19103 -86041
26122 18319
-20708 -50459
76597 48681
35385 -97470
-41306 -32146
31131 82281
-74581 -2881
-98682 -59166
4454 -56613
87916 17750
70870 64799
-27126 -62637
-76925 51383
-31047 -55192
-94685 -32486
21129 9587
-33193 3801
53617 31266
62875 44440
36809 14245
18084 50991
11226 68203
-69395 6433
96008 66983
-8353 -7924
-75744 57930
-54428 47772
-18525 64584
74518 -21214
65387 -32818
-72652 -43233
-84406 -99714
-65718 3485
-92279 -1112
-81361 80521
54189 24030
42878 71510
79304 -90469
5583 -78182
-23668 -91995
-54644 90940
-38357 95095
-16364 -52587
38836 5522
93773 -26427
33118 -20918
-66749 61247
-9457 -15428
42313 82367
85707 -22508
28299 45184
-37303 -91153
-62673 70757
27375 -77505
95386 1682
67076 -27655
-32965 -60263
71845 46731
72128 56338
82826 31645
-75457 -21067
-26101 80752
87863 48969
77811 -71296
-36370 -48348
3579 -99376
-55922 32379
-56127 -95789
68552 -39528
-18518 -80733
-52135 -93649
21082 96803
88157 65935
41022 51150
70948 -46642
-73454 -53016
-46484 98244
-85701 69275
-78184 12158
21862 66852
-7606 -15139
3538 90070
4170 2481
-79300 66364
71230 -88515
53627 -9269
85709 -50548
76071 -64686
-2588 57251
27283 -71048
88907 -70486
17295 -51668
14097 65899
-7731 21307
-29699 75723
-69855 -59274
92925 -74794
24937 11493
22066 41121
82511 61724
-33505 -4961
-72992 -7449
-50989 92885
-91008 -76542
-73741 49948
-37264 14467
19724 47161
74279 -62082
-69874 -64416
-33043 -38379
-52459 56899
31114 84418
6784 53286
31727 89563
93037 -60471
-18993 -52258
38635 83928
19530 44879
-24115 -61035
-52926 -27069
55285 40969
44435 -87850
-26113 77843
-20331 -40344
89875 -21888
59644 -13243
-54674 32309
88871 -68015
-14921 57910
-14153 69287
-25096 74645
-72181 13881
-62442 54785
-45239 -42127
49122 76203
36653 -19413
-8990 -40763
14892 86284
99630 -87137
-12654 -12899
13924 26943
-72941 -77035
43103 -64936
-33428 -73495
84483 27798
-3060 -56980
-55552 -5972
81264 -73209
82628 17818
82448 2736
-39598 19306
41303 25269
56674 -16450
14535 -43795
-47238 13974
51041 -75243
-80374 87771
-41119 6113
40759 -96940
4497 42270
-74452 -47091
-46626 -65284
95586 30242
32894 -26415
50573 -35912
-5227 86374
31276 -89036
28079 -94578
13808 -64220
-72728 -80458
-55683 -58132
93449 52742
88461 -49215
-85268 -23754
-36273 -4025
48823 -91672
-58714 -34614
-45200 42340
79197 -42918
-12283 94360
-77809 -76027
13024 82579
55267 -68611
-68331 -51143
11954 -80543
40091 44791
5381 -93353
3031 -33832
86010 19277
36262 30046
33068 39825
-53343 22897
-62856 -22107
3724 -87548
20684 -99067
74650 46650
-17340 -34974
-50874 -97551
4692 -23121
-47331 -73023
-30902 36173
-82797 -24083
-78046 91944
-11720 -6954
-6538 -49657
56756 -90905
77007 48753
49970 -79709
-57454 34937
43214 -44755
-50452 -42129
-7043 -82512
-37487 22079
20099 -96336
-30122 93003
54808 -39371
-37730 -27558
-48690 -63662
-88185 -98727
-20155 -26083
20278 -6765
-93833 -38668
97255 14435
64457 48382
-3051 43496
46177 -14404
40445 25442
-94294 -71041
53758 35181
7817 -72160
-99534 -33723
69345 -41491
-61956 21530
73732 33512
83890 27547
-74209 -40189
-39607 -51907
-45158 25494
86906 15489
-18297 -15185
62497 4445
-55762 -69854
-12985 27539
-34656 6584
20932 92341
13347 84337
1292 37320
55895 -51701
26042 -34016
-73659 -34955
88927 -72181
-75324 -7661
-6668 55752
-85855 -20915
26387 -69428
35110 -57642
-52900 85141
2326 -61954
77238 17446
6526 -46839
-50757 -9413
-6532 4239
-68474 99322
-99727 73610
15069 -53054
91466 95165
-36961 -92487
-33415 -49700
-96536 -40381
-33279 87503
-10 -11487
72085 2043
7424 21101
-50549 24078
8910 65295
3491 -52245
47095 -34141
-1228 -58610
14793 33940
61981 81690
-44441 -88534
6235 -51223
7525 63326
11524 72405
-14952 -64921
-81015 85865
40334 -76034
52708 -81511
-57649 47563
22198 -9911
-61636 -5420
21029 63316
60882 10613
17729 -67159
-7057 -58295
-96362 -32525
-53935 52059
-5618 -98622
-90938 -18754
42553 97716
43766 70416
26064 38422
96763 18066
19380 -76245
-73245 -51936
-80916 -5283
27451 -31619
27046 64837
56867 -74089
77321 -54938
41269 -97433
-21323 20846
82065 83033
-15197 -91975
-13072 -46052
29783 -395
-94471 -66923
-97915 -58835
83406 99284
85464 53121
83143 -77422
23097 -31634
97964 -50448
-1245 -79242
-70420 -51231
-85898 -6331
58771 1328
-43765 62541
42633 -91591
6302 458
27036 96739
77343 54388
-28789 77209
2042 -56034
-60825 78676
-85161 -12960
87490 85708
11488 63401
-65686 13332
79987 25809
6839 -32250
-60050 99045
-92249 76096
-78691 -15532
67489 69023
-10584 69560
-92529 -65217
33609 85411
-3516 9342
-36261 -20910
86350 -39419
52900 28671
73380 -43192
-11588 38578
72295 91443
-21917 -6984
-520 -5974
-87645 13334
63755 -45600
8626 -56598
-32781 -51110
-87057 88842
-8179 -41376
-72004 -28798
84315 -73190
17931 -31700
9898 -94287
55488 30688
75473 35589
-62869 -74956
-81793 71357
-41140 -59986
-78971 -49548
36212 59996
-85002 49662
96388 -6113
63450 51479
45145 49292
64823 -50703
87684 40331
89356 -3146
-89398 -92865
-45249 57723
62881 62237
12296 -63870
-15482 -35903
-13455 59467
46681 -85288
-93115 -80310
-57550 -92641
13354 79648
-96778 26414
29176 41578
90676 -64973
76162 86411
26712 -58005
-40952 82745
63820 44939
-10556 80126
-5611 -99736
-60949 38931
87496 56331
-87768 86228
-43031 17023
40301 -55428
40267 84389
-92044 96102
-34681 -58158
-44506 46550
-32338 88978
33658 -96860
29423 70388
35824 -83972
-34385 -11675
-38360 -84832
90857 -55606
47980 -61946
68099 75057
10704 48779
11606 12686
-17135 -10253
96470 -15254
2425 99331
-76962 -27383
-80955 73012
89038 39991
-19777 -53570
-38231 66662
-83356 82501
24985 48676
-8863 -93764
-95495 -31067
-25612 -92434
-85701 83736
-70316 -4448
-6360 -69187
-84533 41608
57240 -33602
73491 58607
-86375 -17468
-41381 -26619
-85630 53392
-22230 94709
99808 37888
-26070 -31509
-59213 -72176
45988 44912
-83015 9647
-6762 66005
2884 -82117
-17161 902
-99229 6965
21420 33889
58981 61826
70932 84201
-12404 5933
-37279 71400
88061 99246
-11592 -4977
-36963 -83908
90048 -46630
69295 -47374
20965 50173
-96797 3636
44121 76544
21593 57300
-64946 -48785
-30486 75157
-15454 -19804
57791 -57538
-17886 60923
82774 19491
32970 -79602
-60673 11537
-95083 -63646
-754 21887
-56304 59682
-85414 83829
88782 37083
-64750 -13383
-30316 -27082
83066 -27884
95777 -23772
56345 71853
-96810 -3284
-58607 -50012
87810 -95856
5121 67876
10928 -65799
46746 83637
60961 -76662
89218 8374
56132 50396
-28106 -83294
-12011 -1042
84143 93187
80950 80594
10684 -68089
84706 -93139
-32566 24116
-51025 -14451
-89548 -11364
32314 22228
-92223 42220
-65703 71561
-37143 -22772
12503 -18503
-97204 -49956
97572 88180
-71165 44825
-63798 44367
4599 -51658
49609 -74229
7283 25229
59608 -83330
-27698 -35246
45954 30001
14219 -77916
73535 9767
68137 -24618
85743 -27470
-86276 19664
-23877 -74137
48590 80952
21352 77119
-53158 25963
9051 48817
76062 -69273
-85654 -82427
-25356 -15912
57255 12123
-33795 -89425
51894 -57459
64949 94682
-36168 -56821
11548 -46167
-33469 -36819
64168 70387
-44110 70934
89094 -89365
-34981 6284
17190 -62570
-4187 -39169
-84536 27808
-88307 50925
-95949 21010
-73613 28471
-62449 85751
-87472 -87388
-94916 -19528
-85922 -89138
98743 -27775
63482 -15530
33270 -30692
40883 -75553
74544 -88565
-60437 45450
-14550 -75285
30402 -81299
52426 -23866
60057 90917
14881 -94353
-58247 -10160
-98390 82052
83681 88168
-85112 -7931
-26933 96428
-88631 46973
-76970 -88577
-32857 -79503
-70088 86787
-40065 -52284
-59380 -28429
18700 -25630
96577 -48487
44791 -30166
60995 94317
20115 38231
44364 -2070
-25938 5942
43651 -65052
84157 46020
48608 72548
63220 -70461
-44968 79378
45538 -92979
-15333 -56595
38366 -22017
73764 31636
44280 58717
-61534 -78556
-68584 -86855
52513 77135
-16666 46113
11090 76915
-93510 13059
85957 -19505
67059 -48050
-38661 2401
-96554 -89828
-28457 -65062
-26775 8687
-74814 -75113
-44004 -51921
23344 -2320
-14215 -14650
6338 61313
62066 -42606
59559 -62538
60526 -33371
-4344 -96422
41496 -4714
-79415 -62943
9022 -87812
-87360 -35484
-68092 -9676
55609 -8557
67245 -33757
67991 44099
1453 -96278
36651 -25380
-89431 -82812
-56469 -10850
58558 -72428
-20063 15348
82880 -97137
25664 23846
5480 -75644
78860 -80096
57294 6272
-83405 -7920
37556 66925
-27447 -55062
96347 -53375
88660 -32908
-638 -44331
-67733 -80961
80095 70723
-81599 -32593
-14792 59049
-90813 6948
55368 -4928
-76599 34815
-13809 -76815
25960 84628
39236 20574
30725 33783
64699 -75351
27900 40370
78723 -97717
-30110 61506
16377 -5606
99335 -55568
50896 12116
-24372 35959
-69742 61223
68710 70735
94406 -6559
-17813 67654
-10201 51392
-61332 -13463
92631 -92740
-19928 -9411
52238 -555
-4445 22251
90563 -37881
-71444 -80432
3372 42043
-54322 -78448
60154 16572
-21892 50438
52183 -2085
-43199 -28519
6329 -6116
31996 85748
-13227 89277
55361 32626
98918 47495
-28112 19373
4310 -62776
74750 -32748
-1734 -22452
-77593 87737
9683 60026
35111 31590
-18157 64769
24754 95118
-76989 -37903
-27278 95333
89249 79020
-32307 67672
49713 -20259
12964 -66389
-14289 2265
-4122 84997
-27244 -67625
36017 13659
62401 89237
-17278 -78480
-34810 69933
85973 79125
42920 -32687
-33992 1077
-60809 3811
92685 -31874
3943 64879
39337 -43719
33615 79783
-74942 48984
73871 72796
-72312 -14502
1667 -41244
2230 -49312
61892 -46013
10365 -62228
39287 -39287
72915 -6024
15813 74556
89912 -84503
15835 -46266
-94283 -67616
-7835 43165
29059 -1953
-11889 47729
59862 -91666
28913 55375
-9959 83318
20798 -70591
42938 -35729
57652 -3453
62341 -46212
87342 35314
-78135 7204
-42832 48285
-21305 38320
69675 -24343
-46170 -70884
39280 -50551
1559 -76441
-25555 -2719
-59681 99418
-87623 -57528
-11656 -91363
-36542 -21145
-14609 68355
-31662 -75982
-61402 24951
-83743 -97728
24373 -78741
63236 30071
-61025 -32929
-45602 20475
-43285 -26065
10353 -20121
-78653 -65152
-55878 -11375
91580 -89774
19650 37494
-307 2753
36404 7815
34541 5938
25907 -63505
28735 -1883
-809 38173
-94615 -92395
36946 92959
-75446 11250
71493 -84876
-14870 -69888
60634 65676
55792 25639
73655 -96634
60110 19873
-12910 -53122
91782 -23436
72818 89037
70082 90769
23716 -52120
-86209 51750
83614 -15022
-19814 22859
67004 64952
-4291 -32342
-48374 65663
15303 -18738
-46230 94120
55324 -46054
-85383 88439
78139 -38202
-9222 7953
-54500 22910
-38015 3092
57302 28782
-53324 48717
-40263 -55501
15064 3274
13475 -47527
25369 -33648
-55705 81362
-26739 35194
-51584 31601
-18060 85191
31596 54078
-27144 -66013
24482 -24398
-98925 -90549
-45782 33344
-56553 -99515
70454 24037
-43163 -68524
-84135 -85554
17498 93625
-6411 -30499
-65908 42267
98886 59343
-64111 -22083
39509 81220
-90253 -90206
41498 -7940
-53215 4186
-13773 70936
19851 -40988
32195 88393
148 -14710
45192 -18054
-17029 40188
-2820 -83785
42216 -95150
75187 1127
92292 92989
-68496 71396
-3838 -97851
98540 -69479
-1327 31644
11630 3807
-52340 38231
31520 -26110
87497 -53364
-95624 -51182
-65715 52528
77777 -22053
41449 23691
-85765 40103
25882 80804
13769 91007
87650 -58889
-23968 -55998
-54312 -90291
-79356 11215
-32051 86010
31237 -72347
-99279 33892
-10207 57600
-78402 44747
-5883 -12254
-88184 40522
95313 64324
-13358 79765
-26266 52879
-75228 -69303
74284 40805
-43316 -99601
-34864 70122
-39702 -10564
32670 -44518
20034 52124
-77888 62862
12535 -51809
-63774 80960
64274 -62669
23463 -53626
-74736 1126
-47718 68468
94844 23112
-81788 68792
-53594 -86299
61379 96331
-29193 13848
-85436 78596
16196 68015
77289 -42405
-54508 -89870
-70603 74891
34418 -26146
39143 -96342
-19731 12499
-32244 99555
52117 -73618
-6108 -65522
-76947 97964
-77324 30663
63628 33574
-47995 23306
287 -94036
48488 47247
-59563 -58594
-61716 -67034
82010 41088
-69703 94713
77451 31820
77514 66194
26708 -71223
22460 -17850
65905 14316
-31702 67201
73210 -42850
58296 -15251
62971 18687
-1262 -65896
-37031 53224
-80455 -91748
-55648 -69928
65222 67702
-5627 -53487
92381 -42912
-13139 -28882
60184 -17824
35090 -84088
-501 -40029
-53376 7575
-40028 49917
27528 -54632
46551 -84695
64555 -77075
-45203 7891
24002 881
-32342 -6248
-98140 36198
-41965 -97161
46151 91251
-68106 4797
-54944 99271
97853 2367
81387 75043
70725 1937
-97007 -24414
58909 84489
95403 70639
43237 29498
-17946 361
74333 -25327
76889 77525
-74024 66895
-62111 -17378
-44650 32790
-38573 69859
11715 43309
86542 64535
-91580 47517
-62049 -31840
-58828 -87229
51530 54144
-51804 -36221
68575 33422
-85700 -70186
45993 -97845
20801 -90580
38442 -66876
-85220 30580
46103 23189
-480 52147
4522 40168
32055 -66696
84685 88803
-12691 -59103
-16798 -14212
79152 -53914
66543 80229
-34065 4034
-71034 55867
-99744 61296
-14658 -56415
6226 -85672
-92514 68487
-96431 -43150
73168 -9367
-2649 36868
-3663 -8197
10190 -41143
64657 97497
69578 -99041
15047 -38416
41662 -96812
57375 64348
-31963 -66422
-96883 38139
-9236 -84396
61311 -12609
-96280 -35144
-42175 -88428
64652 69649
67622 9462
-36002 71132
95411 8554
-17687 48366
-61000 -16340
80504 -57255
-20544 -3798
-4630 84356
-15299 33241
3123 64917
-81910 11959
-81302 -92886
-41689 45033
49163 53464
35299 -77028
47218 1147
23733 -45425
20673 -48054
89244 -23915
-76512 -51902
-87796 32613
-75859 86888
-66082 58359
33108 -98547
-28926 -51883
-90278 -95700
-95195 -10050
-77609 -19098
-1535 39965
-85535 -24078
-23435 -64827
82778 -80331
-55720 56933
-97143 65061
65140 72945
15995 -53485
-31233 87402
36893 84771
94401 -27723
53675 93685
-53717 -56093
-32012 35837
85890 67580
-85315 13711
31716 -19704
28866 36729
-67457 84031
-56650 -86415
-15723 -45337
-99758 -37822
52075 78885
74156 72379
-71469 36459
-63631 -12139
-16519 98153
76985 84106
-72312 -57588
97770 55936
74347 90058
-9188 88434
-71733 29057
-30091 -20085
53715 -25958
-88831 96076
15196 -84074
-95518 85688
9171 26915
10034 -15401
-23100 -64467
27331 89309
-12095 -77072
-62435 -56231
18925 8548
78876 -24343
57590 -21648
91612 -15336
80236 85628
-30142 19801
16219 -71614
86341 41633
-79112 77545
20873 21349
78436 -17190
57771 -84364
44538 -98250
-59100 11263
38074 -62849
88088 -68720
36332 -16239
72179 -5557
-27176 26950
23840 -61156
52251 -89562
-41251 11843
-65396 57258
-84246 -10541
89096 -58736
47096 -83760
-82167 -85809
88934 64568
-34826 -13229
60844 32824
43353 66109
66229 -7582
-65640 74809
-27545 7667
81196 -75793
40285 15358
25470 -97247
-51609 26250
-78074 46411
94305 -56208
80675 -76765
-36086 98625
-81448 36544
-96887 30625
45966 34080
8418 26857
-32933 -97248
-88619 -22296
-80480 80588
-47186 -24003
99279 -55614
-12245 60655
-79711 -33084
75 75921
-98905 61438
25839 -90950
-46800 -62103
-29170 65512
-57751 27064
87512 56477
-70285 2406
46805 -95978
-96471 70475
-21830 8690
-69923 77564
-1945 31736
9261 -18869
16066 -96093
-22773 -75066
22463 26762
-60184 24139
62663 79244
71208 86926
22151 -44586
-57390 70916
-90904 854
-58264 41661
1398 95756
-26344 -49068
27323 -2336
-26368 21712
-61278 14670
89854 49353
83770 -26437
99246 77737
92941 -81807
47060 94659
-56667 65935
-72797 -23878
96346 -35605
-31091 -44855
26532 -72811
54454 79128
36565 82888
75794 9846
-95775 35331
-66335 -95830
85976 60125
-73120 30314
58432 -39726
15323 -2189
-17072 -74277
46204 10957
5012 -29411
89676 91263
-64674 -20356
-41208 -12429
39200 79565
28038 50355
-9474 -49675
33920 71710
-31577 37676
-67684 -90231
65153 53844
62522 92518
53751 73677
-76285 -69075
-87846 -61410
-80870 -8720
-79746 -81620
45379 -62459
44145 -46287
97679 -12392
76400 -9175
14439 -9923
