CREATE_2D
19
-51515 -17925 69464 -55491 20800 5092 -90952 95658 638 95690 -40568 -49301 77685 -22546 61253 1029 -79653 -4853 -53424 
52229 51558 -23316 36884 78957 -46612 -83379 57096 22991 -24499 -49824 -60500 -58050 -14043 -59669 -69228 44818 -95018 -98315 
-8744 88405 19913 -80463 -98657 -48405 58981 -47116 6586 63226 51468 -1280 -34095 16830 -78160 13499 -22685 -57615 -32816 
-58214 -6761 -54622 23338 -14004 33221 78831 -64307 42178 17616 -33299 -68468 57139 97849 -32147 88708 42684 89868 -43335 
-44383 -26724 -8838 -84810 -10419 -35400 -62500 53022 55594 -60623 -46525 96835 7648 -89446 -89415 63658 -62533 -62856 67383 
-60583 -27612 -16538 -5635 12381 -80279 -80558 -56449 -68599 12394 88490 67116 44413 27620 98393 -62337 -83441 94765 74365 
-27535 -7959 -24731 64719 -83511 34438 -99677 31016 -42282 -12698 7876 81335 -53944 70279 -94547 -34870 -8321 -9343 6336 
-86937 -78747 -994 2031 47753 -45533 -78022 23912 -9949 -70741 55855 55079 40226 -88196 91774 -6434 35640 13536 -12532 
-88129 44828 -1579 -43391 76559 77300 44092 46423 -52332 96640 39355 -37891 -58936 39527 -31695 56323 -89524 87824 -30611 
48505 21209 20671 -17685 -12397 -49789 -38650 -12913 -88703 71452 89976 -69639 -49734 61801 -14735 18754 48355 -55126 -54725 
-306 48728 -40213 -89843 -58856 79161 985 -82417 -74057 -17591 62458 -98047 37897 -59036 -68013 22249 9661 50002 17451 
21635 -79335 82362 32913 93801 40298 -43521 -94090 -92437 -15677 75873 67240 27068 -62203 93942 -23735 -91862 -68247 -37622 
-87042 94399 -61613 15641 -24229 49882 -21588 -47923 10320 -80354 36820 -51228 -41495 12158 81966 -2538 -86261 -90386 -18210 
-13087 80758 -5525 45807 -22724 81012 11694 63906 24545 -61032 -48338 67347 -73789 61108 -8470 -10127 63759 88377 97183 
99408 -57926 96606 448 34819 -3814 24687 3670 -2926 58265 70238 14478 63981 55972 -60187 -74531 -80965 43166 -99916 
86065 65215 95892 -18904 9808 68891 18762 -95357 -65090 -71225 78916 81675 12682 38336 -97589 33083 39963 71507 -36564 
-95475 -23426 -60221 89824 74793 52064 81003 -89837 1666 92551 7134 -73307 -98871 -259 -95958 -68704 78861 -69088 46529 
97752 -38327 64625 10804 30350 59801 97069 10467 -22819 39082 -84505 26495 -42939 -45563 -39804 37502 -39242 -11645 31699 
-14525 54458 71487 78979 59149 -57628 32832 3734 40592 -17608 -90048 -11504 -39378 -39421 -54698 16907 2388 50684 90264 
INVERSION_2D
SORT_2D ascending
13697 -88584
7730 -93653
-1596 -84274
-94321 -18966
-15165 21880
-52395 -75283
90883 -99427
-75123 -96087
-40684 -55917
-69146 -38849
-10767 76777
-60837 -95780
1903 92618
-58513 48953
60467 16063
4592 -22869
-55274 -97637
50556 86119
-963 -25474
-63853 -47110
15152 -63489
-86640 -39291
-17786 34070
29701 69810
-35136 15587
-27035 34744
-9106 8874
-92657 -57078
-11143 -57550
82375 27464
-71816 -27209
-7148 85215
80178 -7879
67724 46171
68270 -99638
-63204 -49200
-4424 86591
-14422 55656
80613 -32460
-22226 -91713
29481 -42961
57053 -2335
-9000 83073
63088 36967
15139 -17207
-87737 86854
95497 76852
490 76689
-34127 -16319
19568 51132
8515 -52565
70993 -42843
97711 -6899
84236 38471
23938 58024
83288 -22812
-17544 94613
36850 10416
-45252 14546
12365 81024
-23244 1072
80199 65369
26506 -10946
-76378 37017
-95545 -15416
-44201 89805
-91732 -3736
62907 58584
35342 96942
20410 -85547
-81073 67873
81381 -82756
70040 -76861
84500 31964
36161 -30708
-47945 28399
-32845 22955
-73319 85396
-81422 70701
-60801 -58891
89360 5157
22328 -53951
-82508 -80104
-76459 -10192
63024 -38828
-64791 -89081
87825 89272
-5762 13388
-64647 11716
37613 -12615
75285 -41238
65747 53542
38780 -49769
76697 58764
-20119 -20701
49060 15559
-8709 -92988
-94018 -20543
91851 -52911
-2612 22692
99399 81871
40640 -14888
14639 97546
93402 -94250
-51078 -52777
66276 64760
66476 -15184
58968 -76330
-13712 37908
433 -39057
93566 94780
-40105 -37951
50518 -82392
-55491 -4546
26117 11938
7109 -31475
49752 -17201
83315 -38560
57156 51238
-92731 -68057
7781 52563
-21561 7300
98550 -30116
-50126 95062
-20942 -9564
-63671 -28495
-11392 73657
-72660 55720
-98316 -36475
-40293 -94833
97489 -31812
-54965 2265
84037 96909
39543 30656
98235 -62727
21614 15379
-28953 56721
43352 -56246
97686 99743
59999 -54983
64907 53240
95078 -4073
-52619 2864
-88779 82038
43107 19443
-97687 37714
95209 4335
87967 -59480
-82872 -15314
-1959 -21596
-17896 -5269
-75067 -43277
53469 12636
-1693 -84265
19170 80485
-12495 -45462
-4548 -71033
-83946 92332
-71575 -1052
18617 5769
51755 -38531
6675 59683
-9121 55901
-76657 -94248
65381 95081
-94148 -8893
-9028 39593
97793 -54934
-44007 -88909
-89599 -52203
12433 79815
-64496 -70357
-58821 27758
-58776 92907
97836 -8207
25303 -11783
-53431 3288
-19156 -99833
-7244 99949
24757 68066
-54930 53416
65312 -27976
-56725 -48231
52424 -57993
-57494 25169
66090 -84220
2548 48494
67878 60923
-47768 5001
-91989 -45536
48170 -86524
11733 56610
-72328 -77823
-4721 -19652
-38801 58740
95544 -59820
-14060 59092
45186 -70676
-85779 -3227
67 66227
37181 26051
7944 -12379
65694 24552
-40698 -39647
-34114 13123
19269 -48567
85835 64776
69911 -56780
-78672 37193
45151 55053
-92823 -42548
-40195 67918
51116 -95801
13791 32190
79265 4768
-74949 95989
-40019 98760
27587 3326
-67331 63194
-93456 -56703
-63581 -5895
-33445 88067
5630 39623
-57657 -37171
-29202 7388
-82917 78810
70641 -50934
9745 71195
-9618 -65745
78444 57961
1958 -57433
3131 80277
86705 -41638
-27814 80608
-35152 23351
-3101 23895
-3724 -18531
35350 1383
-16442 71403
94863 87208
48558 -45205
27269 32563
-18054 -71410
25348 -89650
64539 -40923
68154 22815
60190 -54227
-6714 -54810
-15442 7168
-67865 59295
-67430 37746
90072 8768
-88821 -42563
-37063 32919
-85778 -94640
34858 74397
82251 -94147
92337 -34933
47879 31334
83427 -8892
47053 -63158
-46762 14722
-42785 63965
94577 79090
-28737 59758
-63667 7597
81362 -29135
54125 90975
38320 90011
3178 -46260
-39912 -70929
24966 -99624
6043 -66799
82336 63471
25824 -28180
27009 25535
-38186 57512
35051 -36206
-80415 -86230
43283 -55406
-19691 49885
-81554 22849
48129 58533
68240 91949
66278 -37682
-60689 22980
-4346 -74553
-3153 92294
96342 -51751
50705 76997
-37813 -90042
-4478 -51986
-7234 70794
61258 -4169
47308 -36442
-31655 8896
-92064 63942
2061 -72083
-1360 38683
-13034 21959
-44761 -66785
-80153 7794
-52616 -392
36275 93914
32477 35188
-14611 -38958
53738 -44381
97103 -10198
-25592 -17273
78731 -38263
-51851 -29606
87328 92502
-13781 -20462
75182 25387
-86079 -95234
-85447 -43258
55236 -34146
7079 -79315
18158 -51098
36241 55805
-27773 66369
-93498 -84236
-84788 93602
89618 -3299
72681 65588
38190 33229
-53483 46313
44061 -41298
91634 -39680
-73678 -1983
-36637 -72164
-45033 -12625
-72744 33576
-38833 41830
76924 35725
60292 87431
-43221 -15251
21900 49690
95289 3754
26424 -24004
32798 -51097
57944 64304
-89650 -14009
-87749 95363
88061 -81655
57869 -66806
-48946 62337
-97373 -75969
-31437 -15384
-36037 79097
-80828 34633
24295 83724
-14339 93916
32474 96475
-24598 23716
96989 34312
47861 -18930
97228 65768
83371 -41547
-90038 73978
-80635 5610
-44094 46247
-68742 -38540
-15690 3734
-39581 -19272
-81360 24741
-33540 76636
82760 55744
-92773 52435
32516 45451
-57020 -44261
-6522 -47181
-89657 -36473
95675 99438
71533 33320
93840 -84002
70363 76706
59948 -40586
98848 1324
21688 69283
-88445 94721
-84591 -77568
64786 12102
62935 -9645
-27950 72112
-17422 40270
19802 -82638
-56437 -41095
-73585 75506
16951 29709
4845 -5848
11659 2811
-57028 89526
-99966 10438
65462 -53100
-15217 81000
-72178 -69073
89554 94943
15181 17789
77065 -61592
60776 45518
-73011 -34362
45037 27870
14710 2088
-33888 -36620
73620 74111
-83771 44000
5972 -33280
85470 -17631
66656 -76083
-4372 20397
78946 78158
-94124 -8655
-31733 19942
-39400 64136
-73510 -90206
20668 84863
-15255 83265
-21103 -9046
-26691 -72369
-31801 -70250
30873 57538
99526 48569
-37711 -80770
-55823 -35201
54582 -5800
59205 39219
-1532 -88728
88024 18541
79121 89749
-10606 13331
16662 30475
-47454 63254
-90023 96638
68279 46986
-6086 -63797
9208 41555
-96550 -14909
-10113 37174
24056 -40340
8089 11970
21215 -80903
-25534 74836
-84544 -82167
37127 -23539
-28965 81895
-52757 11018
38296 -56665
86819 67629
-98397 -81716
-1588 365
-8642 -94766
-15427 49984
73904 53265
-12496 -23442
47206 -35056
-25723 -22250
65772 5416
-3224 30495
58424 -82581
23828 91395
-70100 253
-54386 -4773
93830 -40634
9243 -36344
65573 64377
79035 -72450
46645 -58831
-90894 -6083
54067 -47776
-72602 -45032
43570 -85793
-37032 -19580
82834 29541
24816 -77580
79037 44417
81481 30136
2875 93094
31754 77798
-51007 -35794
-37441 95991
32565 48702
6954 91942
94896 49974
14348 -48779
-39584 65261
83784 -3661
-91777 -89914
40452 7805
-82238 -26954
47176 83801
-61576 36584
23553 -90169
-69726 50113
-86816 -38027
26993 -61544
-99608 -83472
7529 -35887
-51594 69084
97702 -91080
21037 58427
89997 -10195
-55601 36193
-42708 -95428
-89165 72070
7857 -59369
-8852 -8132
-96543 55956
12063 48136
1213 -47160
-19566 32187
-38048 79590
-75163 98995
62091 -7070
81670 -35112
-44859 14835
45825 -8900
-11204 -60421
-75962 21041
-64573 -48912
11687 59287
15789 27011
-48718 92517
4506 -66648
17727 55780
92094 -14750
-42315 84697
17547 -93228
-96904 -731
27422 12882
29761 -67585
95183 22069
9904 2010
39753 20535
-88899 -61883
55955 -3936
-61884 -67912
-20900 -69021
-4163 73776
89516 -58186
-47533 -55033
-76623 -34635
20080 -18795
9656 2189
10276 -81388
78263 81384
-98362 -76361
10580 -95487
98883 -62429
90474 -6920
-85909 82369
-30501 6549
55954 8834
90779 92627
-95177 94576
-550 50536
-41321 -50623
18784 22734
51941 -83477
-81526 53389
40379 -91611
64051 46622
66119 82470
48278 -90353
48592 -34791
-17762 -72409
-10833 -87840
42703 69065
-98048 -41277
-30870 633
-29777 28167
37623 -85721
72130 -89647
36764 65863
98291 16684
49692 58227
25148 66171
30727 52737
45858 16594
-81422 -83134
1505 3484
-57301 37293
42219 -52354
45754 74341
58314 -26003
34727 -8595
-47884 48012
61844 -4820
97374 -80176
54529 9133
-38491 14380
-9051 53234
66899 -43787
92580 -91377
-34780 57945
-49774 44399
57085 -408
97982 7888
99940 57295
-69273 51867
19848 85300
-22546 -84519
5297 48158
59847 85703
-62127 -47776
-92948 -96420
46884 -72895
-61221 53056
-37562 -23447
-86827 39017
87875 -58889
-81800 -85328
60991 19189
-53652 76458
22393 -7582
-59765 1151
93081 67721
47412 -64594
16206 -50107
10970 45739
57366 -95700
9155 -59223
92332 -16995
45344 -31792
-454 -72056
97243 -44823
-11623 -46370
-30033 20924
-81579 13618
-17281 -63854
-42973 11124
-69462 45146
-95389 53019
-14421 -51671
-76958 -50653
-6648 -1588
-82157 63389
-62758 -89390
26227 -85273
-8858 -76346
4187 22685
-95020 12702
-59714 96418
55475 -95185
27345 -6544
-74290 -75657
37753 43153
81576 75118
-93703 1762
-2375 -63090
43991 -68027
46219 -25507
-22122 -65103
11260 42937
-46670 -23736
25343 10877
58691 34148
-74381 -98759
-78725 13812
-8258 25744
-80154 40053
59596 -67739
-64799 26319
-76984 -76947
-22301 16605
-39637 -24223
93634 31356
31218 87336
-14817 -94
79732 -25121
-22108 6853
23078 -21973
-57721 68363
-77660 -63825
56359 38072
51743 38086
7884 -56445
34376 74923
83073 -52271
55645 -66331
31102 68874
-70027 -63055
82716 -72856
26754 -57529
14614 4805
-25551 68131
-88202 -52049
75367 -76134
-24115 7987
-68462 90471
38605 29005
-72373 44005
-20038 20490
87471 82106
64725 79593
-53263 -55510
54076 -99328
-45806 45722
10789 -68282
-86424 -35322
45892 18632
10328 82661
-21422 -79860
-4520 68801
31842 58941
45698 -71629
61779 -8673
-15799 63296
83616 -61239
68210 45668
-62132 50735
-89890 -44788
51421 -8641
-4517 -68134
12056 85786
-94667 25108
43930 -80576
87859 -46201
-99110 88284
74331 64157
17402 -48242
53297 86062
14366 -26551
62204 -12304
-70917 42878
-99618 -85491
-79526 26464
-19360 95857
17221 70680
-8422 -61826
32735 79705
-77824 57210
84780 81942
97847 -90489
-5566 -9603
-81331 69465
89139 -17067
53994 45517
30865 74939
15433 -27412
20132 -43091
-40182 -29398
-13972 84833
21299 -35048
-50967 55364
-97483 -26940
-68870 -56327
49079 65812
-53857 -7454
64065 -33041
86646 90061
-57289 -42215
-21749 74315
63631 9944
74487 77290
48396 73507
31829 52059
-9069 86889
-88806 -57598
78486 -345
-49419 -82239
81581 -61288
75436 11642
-6917 98667
-66483 51162
96865 67192
-97048 -75213
-68889 16584
-38843 15910
58157 -27830
18932 93473
-97023 95410
26467 -60759
72659 53273
-4731 -28820
68872 -19256
41570 -47041
-65804 97075
72425 -23150
93657 93867
54959 64448
-9930 52289
30805 -25942
-59755 -6385
-30074 -62104
-93351 68313
-62618 19105
-21548 -62902
43954 -97612
34944 -47657
59294 -13846
-6975 -83218
-98949 58541
70044 1310
-41313 69306
56645 91282
-38968 -87465
-75639 -77777
90240 -54479
-52429 70238
-49638 -68644
54353 92653
33984 -73298
71939 85735
-9147 83151
44646 75647
57079 -36364
30533 64240
-84777 -29314
90798 -19976
92267 -83975
-39087 -68702
89677 91252
-96021 -60163
99012 69594
-9281 -45299
62602 3
57799 -90074
16906 71154
-50843 86467
93459 14479
-60335 92446
-11773 28362
-94859 6176
-36718 -69727
11088 -36482
10125 64497
86177 -75409
-36914 -61225
68720 -38831
-40248 35154
12024 -17031
89219 73981
-57167 -38907
65894 -55354
72665 -15720
3496 31591
-15278 94168
4519 -81433
14502 94
-53652 -27217
42102 -71099
97524 75744
-96746 36432
8903 -29946
93907 -81616
-38461 -67656
-48615 -77165
8415 1535
21149 2283
48120 14329
36463 92878
-2742 -89992
-27326 -76718
92443 -2033
55223 -53055
25983 88252
73136 45472
99529 -87359
64967 35853
37997 35432
35471 30200
-14595 -12258
-15838 69441
-35718 -44462
47051 -57612
-60724 -38020
79803 -65495
93853 -76949
59682 92654
-74437 31557
4179 -37026
87432 66537
32636 -81561
73266 -82516
-99686 41297
6616 6412
-16000 -55362
-35988 -66619
-23579 64058
59103 5334
49108 -48775
-8350 -55778
-30099 -74567
72260 -99738
-86264 22763
15759 -67823
6702 6877
27699 86328
41216 -33035
-52795 24321
-93158 77185
57668 42955
-75086 -8071
-91685 91319
79632 10497
-36128 -30359
-19713 -68568
79228 -80434
-59124 -74730
73856 -76670
-90282 96644
-43762 72186
-90514 -92631
-33769 11823
23204 -64059
31237 -80019
-98296 96213
3221 52851
50034 -60786
-66245 -23052
55333 17183
-19083 -94595
-58439 55815
-22969 97491
8447 -10912
-51247 -69559
-53842 16937
-20182 2091
-14137 4100
25683 -2908
55594 17963
-78829 27608
-74399 -43371
22708 -56552
84246 -20679
-76906 -62875
-75393 38538
-28893 19359
-9035 24887
-87940 22542
-25204 -39623
-13445 90350
35048 67616
-77252 -79275
86984 -76671
-70525 53920
78347 68960
21963 -61899
-99756 3150
60444 89779
63151 74421
-4349 4931
33472 -88269
-58067 45061
-50953 -24698
9089 77022
84248 -38061
-74547 12895
-93937 -21088
53725 23520
63441 58357
-82400 -78818
67663 -53225
-48021 44766
-29119 -78933
46405 -83849
84917 9502
-55145 -34911
-34050 24384
-71362 -97388
66652 -84025
76988 40
74322 14535
-52808 -66813
86370 43841
27307 -90813
46802 -9715
52229 65942
52838 -96774
-99010 -21585
67793 -88557
-87526 32742
-22526 26512
-39495 -31642
-717 2644
84233 -70951
49976 -75288
136 73
78054 -6486
-31190 92782
-80246 5724
-91627 59237
-53211 55851
92211 65393
2320 40893
-92177 52957
84949 81459
48738 -82963
76562 -17063
-4557 -98466
-65303 94266
-25154 -94510
-97399 -93212
93356 88396
-3118 -79744
37311 88956
-49476 -69829
-94310 9994
-56314 -30021
-28684 26077
-69551 -32939
-40034 -63598
-32070 73148
88606 71631
24515 -91170
-75880 81178
-64727 79760
-19565 -52865
-74938 -55287
75432 -78375
-82795 -8314
-11103 18986
-23311 16360
-31020 42071
-35865 -74094
-84482 34997
-87983 -42970
10140 29782
93670 55305
72720 30741
-70221 -20026
-65264 -86012
49835 -90840
-70673 -70448
-85280 -27462
98520 -70484
-4232 -65005
-6890 -6885
27513 33037
74422 18685
-62789 91835
95852 -21104
38776 35754
-62224 94631
60590 67314
95755 68415
-25177 -61237
14625 -23781
18198 -18969
92964 41398
-96998 37815
39862 -8138
68386 14466
34376 48132
17705 -70658
-46999 -96530
-28697 46376
-5978 -2275
7648 -83466
-7264 62541
-98576 -87872
22854 -11232
53280 -44881
-13624 12063
-70360 16632
-61612 64943
33856 -70702
18992 -44426
-36468 47095
18186 67868
-76040 -97609
-14621 84232
45465 35082
-63455 84387
2564 -83100
-39229 2567
-56532 -38474
-38449 78725
2846 -40607
-56741 -87879
32125 -62641
22554 87684
-67670 95820
42359 -56651
-67722 -25761
13566 24489
44413 11287
-61008 -31843
35211 -39898
38866 -90290
93253 12909
-80763 -43303
-85142 53199
63693 -51179
-44557 58770
66044 -68176
-52422 60207
-17309 16915
-30966 -68429
-19188 -83602
87763 49990
22841 44947
-29374 -25171
37390 -71695
210 -91111
33949 -88635
38603 -23633
-47766 10788
-46214 76288
-94516 -30326
-70618 19165
-76355 47040
-85365 24418
40417 88632
30567 21386
23598 93827
40685 39413
85221 93792
31042 -65130
-24834 -27985
-19424 62502
-88190 -42504
18956 25878
-94206 43306
-60395 91874
74876 -96148
-75784 -98228
47031 -69788
-94783 -97884
96538 -10721
924 77864
39331 -90675
69565 -52616
90629 -76032
-85044 58969
-3346 -35645
13864 -65125
-50083 -65162
74651 44158
28390 6053
30652 66364
-98044 -62874
-90768 49384
93590 -70786
7991 -11663
66827 -25963
-99852 99417
-48775 -37594
52935 -79356
-8835 93786
-41421 47380
63859 89276
-5759 -3055
-88932 36938
82219 -72668
-18803 -92951
12185 78292
-73836 -57923
-69545 20158
-49368 -50518
-1012 75264
63696 18000
31490 28071
94379 -4558
-12311 43056
74398 -64626
34510 7935
-42122 62186
31856 61201
-41291 63567
-36588 9825
-2791 13370
-66396 47908
-71654 61020
44832 -3544
60030 -66336
-11938 26947
-702 25960
-13609 -15759
66000 -2679
26695 -5585
94321 -63164
-52352 -93081
-76475 -20216
90208 -83055
-38073 16369
-85377 17535
51080 4118
-96578 -84029
48340 -73100
-87282 -79053
37123 -58462
-71506 -73851
69800 -58137
44543 -35815
-40061 -47470
83206 77616
-41462 27860
49113 -40559
30288 27365
-93537 61169
-91087 -9337
93744 84633
4290 -13517
95083 76064
4252 41788
13349 32995
-80944 -7996
-62901 61892
-21523 -12525
-42782 24373
-86261 74791
51411 -60620
-93666 33886
-60443 -20168
-84132 85645
-85044 71632
-31036 -70392
2868 -70170
16249 -28118
-56408 -11079
44532 -42092
8747 -62863
89023 29262
-64276 -59473
41261 53457
-19109 12895
99466 -62704
-73902 64746
10035 -21506
-26299 22897
-18914 -43435
-15791 -56202
-39599 88985
-86418 -345
48751 -62182
-84121 -21498
50896 88962
-30319 -76894
-39963 -74890
-25481 59827
-28589 26708
-48843 98949
-56276 -95176
28500 79323
33037 -7577
-42631 93643
-81764 62850
-7069 -41591
-38127 -56019
90381 31159
97249 -5587
-30457 -29390
-47735 -11232
-84449 14486
90180 -23278
-6832 -4000
28819 89254
-62805 -84886
88165 91868
61499 -55552
4904 25167
94748 -99617
-31749 8596
-2104 95359
-11415 15044
15912 30754
69608 57504
-95621 -4288
99565 -8335
88735 -84953
-5375 99316
41244 21777
-38971 -38765
-36596 -87373
-88256 -21894
66280 70620
-57632 85527
72445 85761
-41844 -63562
92959 -24374
-74605 -77303
-95377 -86184
40863 -50052
39843 57672
-40942 1957
-1349 39094
18619 -33404
-10757 46367
-13066 -22218
-67729 93802
-52826 77514
32748 74874
82246 -4392
-84891 -73629
9006 78008
97926 54085
30819 -41831
-48618 -286
8548 -96007
-24771 -47374
-86475 -82930
-95977 -80054
91340 93461
-94019 -38481
15762 -78352
-7487 -15297
98904 105
-93989 -53217
-33155 -66297
-44846 84606
-97641 45314
42601 -45840
82957 -20431
-21677 84080
-84440 -59313
-72922 -77616
53300 64134
-83290 58896
88198 33195
94520 45780
68007 76037
-98136 12709
-13168 76036
-51454 11918
17807 -36459
-13498 1313
-57280 56911
-74472 26088
29400 -15121
-96781 -5582
-99 43337
-97759 55605
-62285 -84597
67586 -50481
12801 -85338
-1255 11709
13466 8236
86324 18634
41584 -29865
17219 41706
68381 -44062
27763 -68139
-9783 80048
-24988 -51569
1678 24481
3697 701
2812 70851
-91497 -12555
69097 -43071
83854 60536
24664 -84615
93426 45210
25071 99804
44939 29925
74622 -19770
-63364 -19696
-50017 84576
-40913 -46137
-39039 -92706
36843 29280
639 -40653
89978 -41767
-14721 95759
-65490 -94966
30396 28432
5075 65932
-55632 98617
58309 -37746
-60142 67340
83222 85568
-48397 -27803
-13482 -53530
-63145 27202
-2090 85925
-89522 -87471
53296 -62742
-77531 65498
61081 74142
88059 61972
-29178 -483
94316 -36023
96131 15490
89931 -83506
-73894 20563
1783 -91062
-14861 99828
-97638 -19919
-4462 -15418
54657 -11203
55754 -38189
-21925 -25434
9461 68312
-21859 74325
61134 25221
77066 77429
-3160 60941
-60022 45514
58935 55404
-19445 -1382
-58179 91089
-27210 -22082
-1297 -28764
-53696 -61402
-53949 10240
33704 31376
11878 -71174
-40858 87580
42528 -35962
25692 -30103
45818 -15411
-58356 -47933
-97313 -7079
2176 -19071
84633 36462
25607 71965
75902 83129
35411 -8866
-45416 11447
-63531 -62350
-27386 59413
73281 -8479
-52600 -74088
10152 -56447
-1729 53369
-43880 -71652
69630 82635
-86534 6101
81497 13379
-26680 65781
57663 63251
55488 -98828
-92574 15854
60526 86989
67449 32379
-49111 22893
65325 41938
3579 42223
-6669 69587
-2995 76826
80894 -45116
33709 83116
45433 73379
-69411 -91865
-34616 -14955
60911 -94562
-37014 -61268
-26474 14206
21311 -99002
-25685 -63256
48025 76084
-89358 -61260
54847 -28014
-35874 66635
-96842 -59620
88789 118
98443 90459
21710 68640
74515 46186
-69169 95151
-59842 -57273
55978 25976
5085 17554
87814 91485
-4033 -71734
48006 70058
-20883 -40735
46060 28086
25077 58762
-58458 -95575
43442 -54856
-21540 -81891
4105 43834
75044 -9716
2546 -38312
-84650 -6011
-16170 82862
-31615 -41164
44811 -38126
-10938 91029
-29236 -9900
-42772 76342
12801 80105
-31361 -75768
-97293 -41469
-69130 -22189
90756 83774
-19351 -56889
20429 -5898
-24361 -38318
-93473 27233
-42430 84173
-54885 46272
-15275 -70091
-64466 37026
-84141 27685
29488 -45282
82179 -21115
2543 -41939
-21392 -48106
43967 77802
78997 61593
70270 -85017
1751 61311
40992 85527
17076 -54653
51176 32813
-11961 -84155
-88575 -10281
50699 -78720
-68660 -49193
95266 -39895
29744 -84776
-92718 -84991
-220 84046
-79158 -11237
3186 -53450
-26145 36413
-20102 -535
-87531 3915
77149 60624
-43478 73843
-46246 -1772
95857 22117
5342 87742
-80937 -64726
-76709 67986
-88726 82402
63672 88808
73673 -16698
38529 -66698
-36138 6830
98772 -93191
-22065 -83893
7760 99256
-75590 -22836
-99267 -84148
87486 -25500
-37582 -24177
-89345 -24725
-95057 -13888
-54435 -82084
-3066 47218
-87231 -33689
-64416 -58199
41179 94523
11436 -25666
-59160 -52626
94932 -11831
-74880 -41868
44847 92759
93903 -21183
-46170 11400
-75151 95611
39786 19561
86861 -19427
4836 29333
-95408 -15431
57025 33122
89710 70817
50973 2584
-24472 -28637
-25696 28048
-94729 -75713
-81474 1028
12463 61676
-16945 -78431
3446 -11075
-8980 25267
44983 97366
63974 28422
57132 -83621
78533 -46823
63018 78746
94338 -87139
73740 52029
-91154 73537
53620 3358
83069 58094
25936 84760
-44861 4542
-47861 58073
-80016 -7004
92281 -50028
1045 -73137
74843 42488
-52537 -14691
66107 42673
-92347 -28376
-32256 14523
96130 -4312
-73370 -23295
-72671 99118
89203 -17110
-47693 -60164
-84036 -41178
5996 -82137
-37351 25812
-45702 7065
-29172 -56927
-87759 -11396
-2793 -43004
-80533 -85770
71608 35570
38335 -39176
-18603 65543
-49795 -31587
81909 -99735
-52765 73255
-17299 83487
-83151 -44568
-26425 -98083
-20677 34419
53740 46190
75351 -80511
-16212 -67760
65795 -31222
8780 75937
17266 3575
57060 10954
-12657 99708
57259 -40572
24585 -7503
3220 -83945
-39514 6768
-984 38694
-3259 42405
49262 -23594
-5397 -64552
79087 -48583
53317 52860
63073 54331
45722 -46777
75572 61845
10732 -90430
34671 -51517
3384 174
33108 -30752
97592 -50322
-50898 -33493
-78223 45465
-48932 -59671
41447 31433
-40187 -91956
-56606 -53161
-395 -46308
96277 95292
-79761 63805
-66252 9654
-86167 88458
-74946 -8138
-47610 76789
81627 -80612
16688 -73403
-46403 -11471
86606 -77344
-28725 33956
-83331 -85329
64434 -58955
41487 -80063
-47678 -36695
84889 -2899
64393 24572
77881 -71900
-46957 -93687
93871 63585
14608 39630
-83822 -25997
-73369 -89229
27687 -52029
-99528 -59117
58036 99317
72692 -61853
33699 -41298
98602 -31956
-54644 -58987
-39872 -93609
38826 60308
-66590 -81580
84058 -35948
-70304 31024
83903 -75236
-71971 -80863
-50962 -24475
-77832 -79233
89970 49666
-89986 34518
-39660 -54020
99651 43905
54588 56700
49508 33663
78168 82607
-55725 -90676
64594 -41940
98551 -45899
73742 -31846
-78508 32782
-23131 39523
-60096 -40524
-33607 75666
18089 -40912
73651 13883
40973 -70018
-28986 26559
-62091 49397
-6435 34710
67384 -16224
74827 62973
-28158 64300
81323 -43344
39484 -10627
-86470 -92179
91036 -23895
24156 -70720
-7904 -28563
-52993 -25719
75762 -41300
-89350 -97114
-38260 832
-76502 34350
40985 19587
-83461 65752
-61768 88299
82208 -70350
65825 -99815
-98350 -54599
11941 -85523
-79504 75639
31898 -81681
33619 39419
3821 -87196
-60592 43021
-43673 26337
-21966 23430
-67150 -16350
91291 31770
43300 -95458
57187 -34213
76633 -28278
-66254 78175
40157 34097
481 98008
-40667 -50477
-44305 57073
23854 -27779
-29035 27909
14658 37080
-74813 -84393
28668 90298
-96991 -67145
-44993 84475
28495 24456
-13690 7555
50302 -33663
-87302 81705
-79755 10565
23651 -8352
-26816 -24352
-63735 79226
-27514 50277
-91655 65669
72631 -53458
-672 -98915
92133 -31458
-38938 13691
-86493 -94253
-66884 670
74211 70572
-64193 -86622
57587 18515
50060 36945
38922 -50818
-82532 9785
-34615 67765
-59954 93162
75399 99051
35146 69174
77986 -80773
97551 -10233
22407 -23928
-63628 33215
-30444 57513
-74786 -64547
42914 -13530
1696 -48800
76797 32339
-45169 41360
59776 13836
46960 -73727
27413 94210
-11890 -38898
-65480 45686
-29094 -82319
-22796 7140
33943 54323
97577 33402
9897 36979
65641 -67232
-83313 70426
-26602 89493
29544 -58528
-32737 65435
-63696 69629
-12644 -38365
-92686 -25593
-23214 52021
90958 71042
10311 25617
39045 52902
25302 95811
60607 78515
84327 83925
-7190 33552
57882 -56178
34652 24037
39045 48215
18972 -13725
-22052 30514
64574 -71267
24097 -67861
-38226 59229
-99689 25340
12374 -70676
-13819 -80840
-62102 70387
46721 -45725
66045 21132
-48848 82890
98608 -90463
