CREATE_2D
19
-45994 83141 -47519 99654 -81413 895 54132 24509 16754 34409 -42855 -8883 -85471 -88351 52553 -46073 44029 72286 -57234 
98975 -99812 78886 96952 -37741 92154 -88067 -27333 -65185 -81553 -65797 -7020 -37542 92888 -16667 -72249 47671 -78024 99392 
-82705 98244 -25597 -73025 43162 -63089 -72796 -36305 68982 -23145 -71356 982 13952 -97311 3889 -99823 -2601 -86305 44903 
-18372 76495 -43359 38661 -2789 -76028 -47991 -90605 49785 98506 64064 -67246 -3879 -58608 -6154 59198 -61155 -52386 -35006 
96280 -14795 10672 9555 61462 -7065 -44345 -67854 93627 -34936 -1420 -88038 13997 87855 -72605 -22153 75032 -85003 -11790 
15469 -73207 -21040 -77320 -48461 -21172 12643 87111 55260 75623 -32973 -57360 55677 80390 32109 -84587 6307 -69237 68514 
-44469 55343 -7390 34160 14520 -51216 -81016 -30301 9364 89712 -86557 18221 -58802 60195 75233 -70325 -76906 15226 -53480 
-70040 98986 -94001 8275 15530 21512 6098 88499 -82844 81662 62244 -82824 -75132 70178 -49316 13650 -34510 -74521 39988 
78731 10775 3414 -66128 24149 17897 54554 16652 23189 -91473 -31854 48795 -85486 -19192 -14536 36744 95557 -9757 37416 
61896 -54804 53637 -11984 38760 96805 5195 -1794 51360 -83795 96726 54128 40221 -39778 45276 18455 2752 12780 -26057 
-68521 -72161 93652 -23395 52361 -20950 68872 63570 -9317 -88101 842 -64054 -66295 15293 -75537 98791 15940 95425 81005 
2911 -84527 73295 -43706 -80414 -27991 -47889 35651 -65400 15281 -93429 78959 -53013 18692 -20921 -73894 75077 30305 12251 
41558 -25137 41548 -89237 43633 60309 10549 -97730 -23473 -19086 17812 63367 51542 -50890 70588 -53979 -16143 -31114 -38887 
-93353 53751 -51788 41437 23443 -75499 94292 -88455 29642 19125 -2413 -48323 50001 -70365 -40783 -99980 63614 711 -33949 
-19611 -55132 40469 -24356 -87924 -94078 45435 85973 39623 -32806 5934 8801 -49409 68661 -90248 70399 -85627 17555 32567 
-66594 65663 23783 -55904 64285 -81406 40918 -1918 31922 2315 3633 99428 57316 12474 63684 38763 -53498 38522 44175 
23020 -7175 -18085 94357 61418 25214 62341 -32284 -68221 24599 37149 18923 55183 -98303 71924 -89724 -25444 6149 -21654 
78235 25260 -39077 9022 17575 62882 6343 34866 -12301 -52288 -91451 14725 -2546 -57223 78479 92930 71522 60290 29146 
-92644 32981 -38045 18835 28682 -93496 18219 -77290 -99162 7193 -26073 53917 -61308 -11837 -54753 85387 -53419 -62396 -31611 
DISPLAY_2D
INVERSION_2D
SORT_2D ascending
-1050 -11144
43008 -9133
16475 38801
6043 97921
64047 -85188
89255 34926
-70018 -56176
47236 -57017
-48744 -66506
48717 -44227
-73648 39620
19336 52664
74294 38156
34299 -56041
-94612 -52537
-3320 -54120
-57354 70755
-70317 35978
-86352 -66837
73402 59298
34339 63762
28240 33402
35661 93020
-95193 16918
44582 86547
-21312 94737
35135 -21326
75155 74267
-93085 56878
-4058 38949
46540 69100
26678 -45773
-19159 -90654
32093 -13563
-39000 -29041
90504 86345
58711 -23991
-27697 81309
-32988 -28891
65760 -82173
-50966 -62421
38980 -21104
-1677 65352
40232 85328
-10830 -71369
-30295 20706
-99739 16852
-14107 -86103
51232 69907
65193 -76181
-36819 -88231
46062 -6219
-33556 -25493
74762 14845
-75615 -76027
95555 -55559
-53962 -21864
-13560 -36495
5563 21968
-13829 73800
70540 -60454
43537 16840
69717 -71887
-77125 21301
57938 -94760
57939 -39677
39528 48771
-25126 -92890
-88429 -12221
-13928 -64792
-70826 -13233
-10415 11483
71433 79443
-66139 -41500
58171 47596
42130 41877
-14085 30781
-2821 -41791
-698 25203
23778 14789
65558 26800
-2773 2742
-14851 41420
-86318 -64190
-9277 -41854
-39465 27826
22850 -99119
58198 -54476
-28628 33842
-59319 -40056
84091 -13677
-9388 -91593
-52050 9408
-94937 -30590
55745 8971
-40710 42446
-20518 -86009
-18497 -20291
-69432 -79349
-72582 -1587
93904 42456
-39605 76398
-22701 61800
64480 -22738
-52322 -9665
60659 84689
93750 -56424
-9485 -72218
-41735 -65824
-40585 -40803
-5942 67594
25136 -21209
38408 19359
-75356 -67391
-28912 8532
-2812 -15232
-55213 77065
75006 -73753
-41767 96189
40241 1185
82713 26450
85230 87266
90688 -41243
-42341 14984
-37215 68904
87545 -37305
41883 3541
71716 -55401
9612 -37900
906 44123
71065 70493
30317 6081
58122 90293
84926 -37249
13502 93506
92516 -70323
98744 46978
56350 39255
-60789 13686
-88605 -43861
-57440 -67068
74343 -90685
-85509 82760
49964 -53394
-82600 -5995
-33099 -44129
-34480 86368
-96338 72377
65018 -82838
-64804 -56071
-38245 62928
-30607 -59103
97982 -54421
9676 -57585
-87966 60402
12638 65262
59435 -74456
-64920 -20713
40551 -18590
14260 -32479
44867 11784
-40528 -79748
53897 -58795
-92405 93833
26415 4494
35572 37201
-53051 -12071
-10835 58677
55532 -22060
-72416 -70555
63265 56731
-98367 60178
55124 -15974
-91834 -32288
-23655 79293
-29397 45969
-26476 70909
-29962 65296
-47326 29627
-10951 53154
-9917 60046
11417 -91349
49437 832
-31733 -78780
-40178 70211
-96989 70363
-71519 38296
-70736 -68078
65085 98358
53181 -53939
-25846 20468
24093 25153
-29859 -88538
-29800 -99126
10835 -25115
-40295 -64359
-48344 20572
-40290 50022
27402 9177
24643 -12623
-36392 -95668
-94361 -57360
21708 61902
-11756 -84713
-51489 -54891
27267 75272
34582 80305
77296 49974
-20705 -14755
86742 82067
-46457 98801
90526 57181
-81435 85219
79268 -37258
42275 3356
63649 55132
-35733 59151
-55767 -91580
-91905 97168
-90901 27821
-70644 -22816
5061 -33053
24783 -22511
-69020 39292
-63699 -86378
23179 -27123
-81894 6876
-99913 -49093
10839 27367
-70381 -97126
-1867 -26075
-68284 78175
-28466 -36412
-13429 56004
1169 -80385
-14137 45380
50103 32989
84175 81957
76414 -95027
-29698 -60753
47009 -68223
-4223 51614
-77204 -89903
24957 91017
84820 21177
25370 13953
78711 99203
91352 -76269
57154 44291
-54825 -81474
73910 -11631
-26621 -44014
24646 31076
-9196 -64028
-14712 -34930
-97138 -93525
79319 -14901
97980 63432
42722 99886
15016 99751
-61828 2762
77964 26036
61673 17761
64521 -18733
-43072 70346
-9383 94463
-44391 83181
-16703 -60489
-74610 -61029
-29814 50120
-37704 -32761
5065 97616
-97382 -28134
-45906 8848
94236 -13366
-80293 73479
-32823 37552
60970 -69061
-14273 61327
23959 -34389
9950 -47679
4643 -4581
-46434 -91263
68878 -38707
-45576 -45517
-94143 60739
87112 -51126
95552 65243
-72047 -81457
43812 28541
83366 90248
30416 -56564
-65263 -68596
-50757 11265
90094 7260
65471 35549
-97888 -31554
90062 58211
-81668 -21067
-46798 60146
-57695 59880
62378 -48789
-77511 27429
-4118 71082
-98038 11472
-98775 40557
24516 83645
-24559 -27094
29066 -47113
85633 -56352
24951 81462
-97324 -84935
-98145 85776
DISPLAY_2D
CLOSEST_2D
661
-63988 -64164
37543 59853
59254 -13546
-97324 -77633
7674 59138
-42703 -65108
-64399 -63027
91495 58565
67848 76666
-76388 -44367
-20446 28458
-10729 -23830
-29404 -92748
-20020 -42133
-84843 99383
-36515 -85018
17762 -83154
42883 96468
54294 -41524
47171 -56811
94862 38001
-43806 -66121
-64678 43823
52824 59754
-1503 508
-68808 6399
64279 -13877
22318 73859
46832 65781
-21741 14560
-67878 62956
86496 10978
-45855 94855
60762 -48486
11011 75309
91101 -39284
81163 -41696
71236 -41141
55613 42205
43690 -70636
63924 57468
26240 70813
-13669 92659
861 -1384
-25452 -77444
-80715 98772
98301 28124
43300 -27130
40445 -15562
-28353 18695
44112 3173
-76447 21914
80651 -53930
-98570 -22349
53805 -30662
20092 -85478
-81343 72887
32314 41375
32002 61153
-67522 80140
-17783 99075
-96926 -19939
55635 -99143
46352 29340
-33804 -45317
25885 66254
63673 65780
-63428 -89359
89867 -29396
31402 75278
-33774 44887
-63924 15786
-3835 48240
20293 83178
-4995 -26401
12894 73238
-43094 -19946
78482 34695
-90867 18945
83423 89950
54089 -98151
-72803 -5862
33005 -65739
11333 -12594
-81834 -75882
-78348 7499
79899 54259
-85877 -98050
59549 -51741
66728 -22680
-67824 86497
43110 -25055
-3273 44585
-33713 60317
-32892 6182
56509 -53783
-65953 28961
62250 -99490
-91120 35997
-99188 -35282
9446 -11287
-40250 -90099
17192 95083
9172 -99417
-51276 86736
26004 -32920
54294 10699
50432 -5592
-65188 -43035
-42361 -85684
-18397 -10988
-51280 12739
-45511 -11212
-28626 -60034
8179 -28566
21101 30347
-58985 -65687
680 84843
-26728 -49475
-36318 -4991
59774 4246
54594 37895
-54079 -93593
-74105 21616
-71367 46928
66021 11425
49657 -29212
-23970 6800
83332 20833
-4096 22247
-12345 -65472
54249 32569
-30413 -71043
-6210 -70125
-87059 -54845
70861 -33861
47400 -44686
19327 83767
-86441 43433
-58094 86963
17140 88623
-80699 41362
-96096 39418
-65541 -9531
-87196 63314
95025 -58504
-76793 -15535
17410 -10473
85377 29242
-82812 34343
-51489 20063
-17076 86865
-83701 17993
-28441 -76248
48869 56871
91376 61442
98676 -42444
62880 70491
93181 -38402
-57386 -97090
97112 -93865
79841 -2883
11546 29627
-94994 69961
57760 78500
-18887 87179
29142 90222
-66991 -33322
-79945 99583
13959 -30734
-66310 51053
-39696 88747
50780 8676
42901 -88293
61494 -27565
-34836 64555
9345 -77831
55120 -56316
-29001 95490
18508 -69861
91718 -53987
35455 82685
-68929 -82009
28789 -51005
25409 -30269
28537 75719
58858 5318
85802 55216
19353 8829
-15246 99927
5939 76341
86806 38539
34004 -86240
-93575 50562
38945 2918
91125 81124
71718 -49548
351 -69798
68489 -98526
-14698 -76223
-93111 17968
-64348 45560
-16871 48868
-76483 -10886
54013 -96235
92742 -94368
64171 35453
-39374 91039
-32285 -48254
181 92792
-29817 -1509
6820 86647
45889 87183
-14711 33624
40980 83083
-32198 78853
-58086 -86754
6835 3702
55245 -95586
-77766 40653
-52480 -3124
15450 86171
79395 96660
65449 -22391
-29544 -17195
58330 -72917
-5741 -63348
-25140 65378
-90189 53498
10556 -60559
14382 30847
31292 -5170
44501 -56722
-15959 -27941
-79939 -50125
-63423 75515
58227 -86351
3381 -2398
-36434 44599
-68759 30052
-65483 18443
92926 2345
81697 -96038
38928 -70764
-85147 29363
-9159 -62403
-46108 -45540
-57628 58920
94873 14330
24806 -91540
-48339 51538
-31965 59056
60016 -97545
71014 37754
-89615 13089
-48758 12644
-14597 -52375
87685 -64876
22494 56290
-99474 57204
54148 -56602
85085 -16354
-99843 -42671
-90980 -1442
56647 9033
-15290 -85631
-67993 -99207
80735 5596
-45945 -89813
-80551 -43587
-83215 -89988
-12815 -10128
-44706 77181
85739 30900
60158 -5481
86495 22131
68799 12745
74013 -82487
77681 -54807
-27036 62782
45669 1716
-87278 34646
32983 -54942
-33023 -56198
78036 -81973
27231 -5853
-83005 66018
74376 78262
11052 87737
-54576 50723
-2748 97327
-22641 -23145
-39602 35950
-78313 -93074
-85926 -76383
73618 -29665
-24963 9190
-20831 -47709
-62611 83134
43703 71513
-46309 41498
7756 -50170
-24678 17614
-24939 82395
-19086 10178
-87690 71845
-54263 -29931
25765 98024
61167 70271
-71575 20016
-31786 -10360
-45769 96555
6327 57965
-51317 89443
-12799 -34196
86028 80817
9423 -3141
65399 -38484
-93014 77065
-69578 50528
-29957 65374
97583 78276
-68801 49731
-91077 -97930
-57034 -75375
42151 22127
42974 38323
11706 -86458
72542 -80033
-67243 -78647
98075 46237
-20411 -36749
37771 -16998
-67928 65801
-35263 64633
-902 99430
32072 84374
84773 -82349
52614 74305
-28601 -987
15720 -79066
94548 40812
-47462 49158
-8923 -72783
-40556 -59445
13105 97683
92513 -28896
-53965 26313
85920 -43424
-19116 63798
4578 92426
-54514 42231
-31552 -20585
2379 1727
503 -88717
-40073 -32506
40707 10496
14679 97683
18576 -38223
93906 7819
56525 -14192
36586 -66910
70949 54560
42768 17045
59129 -73616
-81712 -72555
-66725 -52543
16987 -92200
91697 -70354
-27804 65353
-84997 2176
-13509 89718
-33802 66873
-48833 -11720
30913 51353
73445 29692
-86748 -41594
52633 -32432
78382 18309
64453 9809
-18728 -99970
60699 -94858
49555 -15933
-88675 -73946
48377 7738
-91403 42705
15508 -36713
-22722 -72645
93706 -39556
84630 44880
-44110 -60711
3135 -5398
15053 -36524
31591 -5600
-32899 18790
-70112 39413
-44142 26291
44323 -25593
57416 68685
56305 -3057
-19222 -99663
-14146 36410
-91059 -98186
68651 -95794
-72887 -64199
-9634 -40279
-93571 94840
63476 -87641
4971 80869
70567 32740
55492 -78470
76265 -16056
45634 -13203
-9768 44354
-9175 54683
-94944 -74321
97145 -83516
97326 88898
57969 -4377
68226 -85860
9506 88587
-87526 -73813
-39696 13109
-9307 94971
-98083 94444
-26659 -86622
16326 -81925
-97482 63509
-72957 -30406
-13593 14315
79200 -80951
-89936 12374
93122 -85627
-3370 -40352
-87135 -76802
1696 40025
-40869 -67302
-86512 -65579
-74909 47934
7889 -713
-16919 83216
-7383 98930
-98040 12920
-73669 -28180
-24063 38480
-16481 68013
-20726 53044
30271 66694
41403 11175
52007 81691
-60538 24103
-58468 16168
-86346 81579
-38687 -80917
-84409 -33426
-58144 40580
35765 -11112
-15653 18118
-22571 17940
-48817 -50106
-62854 84854
-13777 -14926
-50244 -31455
97085 82449
71043 49317
-21607 48357
87344 -1624
95958 67745
-29053 29107
-4424 -56206
-7554 64763
-33135 -57687
-77862 71568
-86163 83308
-85742 84066
-39117 79371
87238 61117
41010 -87493
70158 -49313
-10598 55597
-3461 93280
-32149 -3185
40768 -87209
-18198 -7392
22992 -77921
-4444 91566
64824 -42110
98960 -68168
-59812 -47556
26184 -26509
-28312 -57455
-7606 -62570
35325 -46266
23691 -59715
83281 41638
12928 -19044
29954 85957
-4075 96921
-36970 56152
-4358 15194
48363 -64789
46259 59633
-12275 55102
-37331 58694
15766 8175
43057 61837
38135 -66491
-19558 -78270
9497 45714
4479 47356
-44218 -80897
-88918 -90869
-63564 -42837
78792 -187
-44057 9511
-76835 -84453
88885 -25131
3045 -7795
84725 -17578
53301 -78313
85317 -26157
-73033 15632
92380 -46390
-44243 -72016
43741 -22325
34202 802
59639 91704
28471 -90048
36165 -28765
-8345 34427
79768 -40522
27150 -52102
-56737 51622
4896 -61972
55476 -62539
-19095 -30118
-17067 -28233
4798 -14778
-52035 -97133
60045 2843
21356 -26619
5144 91883
54203 -33139
-97496 -85379
16435 11635
46011 -71234
-92226 -49557
-80464 85459
97498 13874
54972 -16383
94955 -38553
-93362 -87415
-3435 -68420
-70341 -69941
82146 85616
-56867 -78251
-83094 59360
68287 9477
69019 -89762
72909 -92558
7206 -62277
4786 4445
83774 -66459
47113 -55332
61451 7764
2021 -68484
-87791 83117
-364 42611
-10499 -64633
93028 67214
23078 29802
-42256 91307
99160 23643
-63348 58969
27315 -61658
46172 -17600
16258 59257
-18009 -70444
-92293 37414
77462 73273
91187 -48013
-19353 -21833
-1972 -49327
96160 48672
-74627 21263
19208 29059
57571 7217
-1687 -27003
39486 79764
57113 -9807
13460 84683
87798 -86415
41291 30089
-7652 5345
-75576 -79112
-6878 -79386
55023 10718
74750 -41333
79624 -11224
-5971 93375
21275 -57799
-98032 -80062
-4812 -92477
15455 -33027
79598 96247
27953 32320
-84803 -42659
-72098 -36960
-29095 -96454
-25203 75345
-19665 -52062
41647 55658
85183 72546
3376 -23068
80951 -71350
-96095 26810
-17544 8707
-70672 -35169
-37354 4169
75183 -20553
99786 -49581
53823 -41909
-16932 -44777
-73310 -93742
-83807 -47725
34843 -35710
-43362 92210
43243 2688
71330 -17815
5300 -33579
45922 45063
-86807 3572
-50632 -52362
77901 22370
-58771 68247
-633 56570
44682 96706
-35075 14560
91899 -38070
-62069 11306
-7237 79127
88817 24412
-91732 -18624
-83011 -62556
-31912 -39635
71682 97564
88706 -71512
36488 -41953
90719 94632
43000 -51180
-44983 55291
44239 -60001
4363 31185
-74167 35327
3444 -55442
-76962 43027
72142 84219
-24801 42677
-49686 85237
-92553 15897
98278 57594
SORT_2D ascending
INVERSION_2D
SORT_2D descending
SORT_2D descending
SORT_2D descending
INVERSION_2D
INVERSION_2D
SORT_2D ascending
CLOSEST_2D
523
13160 5083
64408 -43855
-60045 -97846
-26980 -93441
-3734 128
44921 -60336
76827 -38507
-56689 -56197
21182 72898
-76036 6231
-50114 -97761
55646 -2701
10463 -11889
10499 -41674
-16397 33029
8845 81597
-6800 96915
-90239 40960
-65900 12849
46736 -35871
-88212 -66076
-86947 -62198
-58265 59460
68625 -80989
11241 -4331
-8835 -8216
-28826 -92787
-84293 -31392
-55146 75534
2799 87204
-51194 -38867
5499 -34632
68514 -74312
55661 -97035
33129 -90261
-14546 31474
42632 -8516
29162 93946
62108 54253
-20316 96525
-33213 -25060
-71944 -93882
85838 69924
-11033 22556
-31225 -97020
-76074 -89532
1389 -5680
4228 77439
-82969 60362
-41405 -46147
-63828 90780
-43231 54062
-58540 97120
55365 53840
-57470 93250
-12451 52449
-28845 68398
58503 -43583
-58588 47245
72826 61178
-78884 -82132
17488 -58245
73851 86204
-84996 -82515
15596 46308
2000 88055
-91742 -70641
-93030 -45609
-87610 23091
-69092 65492
7090 -39260
-33578 17162
58299 -43853
81959 -66548
99560 -9354
107 -81
83600 -56708
-93901 -30661
-98349 4429
87697 35833
57546 15584
71121 39897
-63239 90752
47311 31814
7589 -19743
-87896 -56065
78056 -43434
-47185 -66435
-21737 65445
5072 -50107
-68100 95143
-38762 52528
-20061 3128
13485 57834
50814 37258
-49185 -48722
-13129 -39479
-24489 35334
96926 29429
93338 -87647
44264 -50362
-43249 2961
77377 -36259
-10816 21389
30847 52521
-17797 -66849
-68254 7947
-7611 -5225
69885 -6513
-51616 -32969
52821 -31671
-84163 37274
51166 -62328
-46748 -920
-55355 87584
14628 3956
-57925 81479
77561 48818
43727 -23225
65729 -74842
-93313 -9068
-70009 41619
70732 -98393
52528 77216
-9577 -40957
67218 19250
42674 24427
-61808 -84763
46655 67513
15204 59879
97651 76867
41328 41544
-28452 -31975
35142 -30654
-84508 54403
-63133 -59217
-28931 -33013
-49207 34804
17876 -4395
65079 -42167
82706 -96751
-67026 98045
53148 56034
-92409 99506
-96136 -90377
-72557 -47536
-12541 27957
-45188 51343
-40758 -80776
89208 59718
-91517 70226
83005 -44673
83090 277
-96426 32442
71284 59284
-78564 -37265
10494 -53940
94991 -88370
39586 55488
36839 92176
8937 16120
-76754 385
18717 -27539
87926 -79599
66898 14464
-32675 -44573
28762 -2192
-16535 1567
-83689 -19522
-69893 -72258
38777 22556
84182 -4740
-16865 629
70111 -31490
-2704 -38123
33056 5475
-75247 89648
-36241 77039
48028 99476
24385 5673
-13152 -22159
11420 -80668
25731 -75228
-27205 -20302
-76526 -94472
-60751 13132
-25923 -76736
9474 9214
13072 -73070
43565 26294
-48728 -74441
17321 65067
-66971 43807
91714 96194
19793 -67051
14450 -32548
89592 -44681
-10419 98793
15100 -87394
-14182 91037
45049 -57665
86738 49112
64049 61665
-72459 49777
-15206 -12130
83834 -23714
-55264 -6185
28453 -89725
18328 -15161
27397 98200
-74661 18901
-73860 32803
50184 33243
3063 8443
7585 -36621
-94397 -14065
-56934 34428
82685 -90253
-35103 81638
-61016 -86164
-1779 -31879
1194 65605
27430 39442
16506 4327
-3260 -69597
-42032 -18556
37633 92426
-75525 -62516
12186 -11808
50730 -70963
41134 82443
-57227 57484
1516 -45010
98990 -14994
70374 -85997
-38852 78766
42417 -61724
-52570 43278
41793 -50214
73885 -14320
-5292 7614
17210 -76396
-68569 -40303
-94066 44475
68831 -60918
-7265 -43709
-87122 -86025
76466 -85925
54652 -73476
-89717 -73590
21010 26306
83155 -61745
-13501 28280
-21193 -96133
40436 -3873
3131 -51995
34478 -63375
438 -71636
-73524 54286
-14958 -6775
80923 19791
-82858 -66674
-67644 -81157
41071 -78490
-78784 -12078
78913 -76614
84228 -6827
-3390 13404
80996 24544
-79836 -23068
-32535 61744
82545 -31965
40241 87719
-60214 -52375
-45491 97166
-54647 -84481
-83226 30370
-68633 -29669
-72730 -57391
-63142 -57368
1870 -96750
41772 78232
-5148 55590
18226 -68802
34930 36094
9612 -98109
-12603 -82571
42408 83473
62111 -71027
-26048 51939
52078 -10648
-91485 356
-41769 -4916
-12806 -93348
-41451 -27061
98340 81084
87610 -36466
68702 -53206
54531 44620
23598 85499
88423 87918
-6458 -20700
10868 42181
17678 -748
47632 -45620
-28031 32347
-39240 79554
32409 63663
-58985 20523
56436 -24444
12238 -96893
2969 72906
-23389 87452
-55480 -83815
-81282 53397
-88949 -98331
-86107 -52123
51183 86536
30804 87489
59755 31485
23173 -16361
93685 -41862
79491 -39594
59848 27090
-38660 12867
29138 61783
-84708 64613
-75302 44052
-26766 2009
-98650 -10245
78603 -80055
54501 -20533
78041 -89273
97490 -46531
36217 -61437
-28092 96587
-48398 -27421
-53144 24591
-89977 64832
68550 40839
-90505 61636
74519 -4407
-60777 9142
66082 -12933
-75485 -72675
-95039 -25886
62485 -40790
78318 83181
96860 31443
86784 73721
10950 84255
-52523 61639
2127 46481
-40387 -61496
-73082 -12794
-16017 21853
-46268 21935
20505 -15733
-38125 22079
-65550 35433
-38430 -62400
-2789 -81229
12919 -1784
-33364 90764
53662 54384
-50991 -91978
-63864 -50734
11409 15837
22068 84156
-63263 49728
91493 73589
-67620 -98564
-67926 -45350
-33768 93231
-97462 18871
-65704 74111
51952 -16374
25577 -95598
-71130 -81199
-71095 88429
97872 -37450
-10959 2789
230 -5274
-85936 -29364
75608 -80998
17862 -98256
-47131 -42076
15872 -50906
-32083 -52611
3089 -42375
-37309 -52089
-29500 -15020
-11175 -25271
-53693 94348
16758 -38279
-13788 -80964
-6748 4805
-63484 65276
15328 -35253
70056 45879
-45815 82699
86424 56534
97892 -29486
-27534 45621
-64359 -15535
16051 -65038
26912 -63185
-24245 -83810
29772 -5559
-77418 32626
48065 -21141
72888 10465
-75827 -29510
-82039 -56813
69500 73759
53625 54603
-19247 -56462
-20872 24780
-64090 -5507
85281 -41911
24046 80149
34720 -30954
91348 3254
22129 -8168
77617 -96852
-6897 82569
-32145 13380
-73989 79903
98004 81914
-5698 -82240
-36762 -27817
63034 59688
49435 86608
-72090 -39691
11599 -81651
59013 15780
-20064 -90170
16410 34491
77871 67357
3897 -4774
5178 -90963
-72534 -47154
-44398 64596
82143 80287
26528 -78899
-842 -23657
-3197 41234
-22653 -25607
77118 28006
13537 11538
80683 28171
-99951 -32225
-89333 -39879
16000 9140
-80752 72761
52201 568
-59879 -13920
-97424 -57949
-85571 -20970
-99296 -29789
31580 80685
99871 -48877
-18819 14571
-53663 -13652
72534 -71693
-81868 -59971
-62662 34043
40391 93569
-89682 -50019
97081 -74355
-25605 440
-43118 17958
-40536 83264
54851 32635
68928 -96436
81553 -93892
-52646 37769
5014 -35898
-73862 27596
-11177 9271
84457 -73564
-64072 75674
28563 56037
-56353 41752
33028 86025
91251 -69200
-39468 -27349
87163 91011
38635 -43733
4802 -56197
-6693 26262
-47071 -80341
33947 -1109
-4244 -71233
-5865 -24489
-50781 -66019
-75694 75915
-25472 -43843
57444 -5571
56099 92469
23006 -84075
-75523 12454
-46890 5244
50266 62092
-10256 -73807
34117 -51639
-35224 -29738
71582 95591
34246 -52012
-33214 -60719
17246 40485
23003 -57764
80229 -81496
-37089 -7369
75388 38061
23876 33526
85284 75697
-36435 2712
-21297 -76053
43810 -5995
-11137 -44706
57948 2596
-50845 -59692
CLOSEST_2D
1099
98491 78690
-32656 33089
8447 -42438
-33902 97690
95297 -86595
-44134 -83025
-9104 -6302
32239 -40868
-6582 72331
71735 -61924
58529 -22641
97377 32850
-56474 46238
-353 -69952
67931 -37777
30005 4420
25829 14185
-81200 -73052
39639 91979
-19219 -81823
64198 -29618
28717 35774
-17496 -42212
-68662 -9231
-2386 32597
86424 98765
89898 69667
53143 3458
-40965 -33269
86175 -61611
-67445 -78436
-83413 10650
3676 -67593
79737 21627
-72221 99764
-63303 -81711
5658 74527
-4201 61647
74350 42832
-13991 31528
-67868 81071
19654 -6720
77101 92167
-5309 57011
-88166 -8430
1057 33609
-36014 -25907
-79642 -73578
31154 5380
25554 -65073
21034 -14916
1364 -91699
6680 -84671
70640 2469
40385 -96317
-60546 10207
-55839 -16494
-69734 71583
3047 66785
-27323 -54286
11395 -17026
36114 41239
8409 -15768
18649 65509
97866 5465
79763 -11603
-75674 -69014
-18958 74750
-74494 -47957
-82254 -41104
89334 8192
39817 2314
86784 91119
-6142 13944
-43251 43721
-26144 -60618
54727 51377
-65815 -75538
-81424 87284
-20174 88194
-84306 42042
95521 61603
-96928 -54561
95525 53164
78446 -54359
-46760 29702
57231 33618
46047 73674
22774 86018
39429 -66766
-85687 -54833
56791 -68627
23076 -87075
-67179 -17417
50121 3365
38783 -8513
68060 -47800
-16825 -25445
-85669 31092
-75837 39375
-63411 -21125
-49246 20756
-52300 48712
-99950 4851
-22913 8806
-80819 -48216
10722 17796
-88351 63752
9175 22631
-8810 -25776
44126 -61697
-2814 92144
-52115 43118
-98453 -82056
83814 -72359
45286 -98707
-68777 -90061
-90164 -35699
-445 -83745
65759 25867
-1989 20178
-34008 41564
-314 -94598
99108 -79428
-70091 -39329
-39422 26342
18003 -65848
49732 68194
33828 22578
-80173 82256
-57077 42200
43707 77268
73776 63951
-82671 -23938
2918 42715
48321 -89080
90809 74479
52261 -59259
35612 -6015
11759 84102
87205 57670
86285 -6518
-24808 -19698
81060 4546
37126 2322
17341 96590
-60068 -13548
71516 73524
27534 -40885
-27937 -1065
-74618 18568
83319 11907
92170 19100
-43787 -38789
-86975 -98091
-177 66495
56869 85494
49946 45442
78699 -80985
1661 72014
-61800 -45682
78536 -84514
-72621 -129
95331 -50303
56578 52208
-41046 -55056
65459 55143
94003 37434
-9483 -80312
-19414 43367
56570 -74376
-38283 -78839
-40751 22289
8381 -14213
40498 52502
-46992 31120
33308 50392
-67335 20694
30708 -91627
21037 80778
52418 -10914
-27096 -22840
99571 -90714
-83933 -1048
96521 16800
55044 -83787
41487 -5603
28303 -60142
3747 90161
81282 77717
-1443 40306
-43001 39565
-89434 36117
-61879 -3461
23013 18524
21848 -85382
23104 -92709
74021 -4959
78957 14120
69694 54032
24922 -46724
-35497 -1636
-56821 2887
-6550 -65296
-58686 -65746
-93548 -1332
32507 -62469
21638 28566
1100 -71017
-57722 10866
-1415 48837
55933 39071
-19155 96259
49097 -92005
-80744 -69183
844 -34081
8356 -88567
-80000 -34191
-39549 12004
-93503 54090
-84747 97502
-56941 -1546
98736 66594
-44223 99404
-79967 71885
89251 -120
-29464 41282
-5910 89239
-38957 97612
-87726 64353
50114 -60198
-77575 26797
93253 -52500
56612 -7179
-13601 34730
8551 -43656
-43995 93314
-11924 38400
-33450 -63925
-17820 -58875
12869 11100
-89104 -22754
68053 -44670
-21940 -9762
50268 99946
-81166 19551
-12634 74668
4686 -17008
-30122 -73314
49042 -98099
97768 -32762
10514 20479
74349 -86996
-22905 -8975
13299 -60419
-60383 29451
-54532 -30679
-67423 59535
-63888 98270
-31684 -79009
-84361 -3677
81401 -10153
-20167 -35077
-32564 -23147
-96309 13692
-92322 -80001
293 46270
-26547 10764
-71884 88190
-34787 -30441
-78453 -92979
94094 26444
25782 31277
94592 50355
60907 -10646
9924 74547
97893 39021
-17090 -58534
68142 15884
53206 33592
-73188 74058
6144 -1035
-46068 -4922
-65048 -99213
76228 -10912
-73893 -46321
24528 41443
54750 -59730
-63685 70572
-14224 49366
-59303 96032
13800 -71509
-55460 87358
18718 -69914
84671 -58022
49649 -39952
-21192 -23253
-81112 -82107
89066 91209
-3811 72218
91525 84653
45415 24579
8944 46608
